filename,split,eye_state,subject_id,gender,glasses,reflections,lighting,sensor,source_relpath
s0001_01973_0_0_1_0_0_01.png,val,1,s0001,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0001/s0001_01973_0_0_1_0_0_01.png
s0030_00096_0_0_0_0_1_01.png,val,0,s0030,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0030/s0030_00096_0_0_0_0_1_01.png
s0001_00122_0_0_0_0_0_01.png,val,0,s0001,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0001/s0001_00122_0_0_0_0_0_01.png
s0037_08553_1_0_1_0_0_01.png,train,1,s0037,1,0,0,0,01,data/raw/mrlEyes_2018_01/s0037/s0037_08553_1_0_1_0_0_01.png
s0030_00191_0_0_0_0_0_01.png,val,0,s0030,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0030/s0030_00191_0_0_0_0_0_01.png
s0024_00044_0_0_0_0_0_01.png,train,0,s0024,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0024/s0024_00044_0_0_0_0_0_01.png
s0003_00315_0_0_0_0_0_01.png,test,0,s0003,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0003/s0003_00315_0_0_0_0_0_01.png
s0030_01248_0_0_1_0_1_01.png,val,1,s0030,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0030/s0030_01248_0_0_1_0_1_01.png
s0020_00112_0_0_1_0_1_01.png,train,1,s0020,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0020/s0020_00112_0_0_1_0_1_01.png
s0021_00013_0_0_0_0_1_01.png,train,0,s0021,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0021/s0021_00013_0_0_0_0_1_01.png
s0005_00243_0_0_0_0_0_01.png,val,0,s0005,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0005/s0005_00243_0_0_0_0_0_01.png
s0009_00310_0_0_0_0_0_01.png,test,0,s0009,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0009/s0009_00310_0_0_0_0_0_01.png
s0022_00247_0_0_1_0_1_01.png,train,1,s0022,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0022/s0022_00247_0_0_1_0_1_01.png
s0034_00084_0_0_0_0_0_02.png,train,0,s0034,0,0,0,0,02,data/raw/mrlEyes_2018_01/s0034/s0034_00084_0_0_0_0_0_02.png
s0014_04229_0_0_1_0_0_01.png,train,1,s0014,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0014/s0014_04229_0_0_1_0_0_01.png
s0007_00575_0_0_0_0_0_01.png,test,0,s0007,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0007/s0007_00575_0_0_0_0_0_01.png
s0002_01108_0_0_1_0_0_01.png,train,1,s0002,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0002/s0002_01108_0_0_1_0_0_01.png
s0021_00820_0_1_1_2_0_01.png,train,1,s0021,0,1,2,0,01,data/raw/mrlEyes_2018_01/s0021/s0021_00820_0_1_1_2_0_01.png
s0019_01150_0_0_0_0_0_01.png,train,0,s0019,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0019/s0019_01150_0_0_0_0_0_01.png
s0032_01761_0_1_1_2_1_02.png,test,1,s0032,0,1,2,1,02,data/raw/mrlEyes_2018_01/s0032/s0032_01761_0_1_1_2_1_02.png
s0013_03080_0_0_1_0_0_01.png,val,1,s0013,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0013/s0013_03080_0_0_1_0_0_01.png
s0018_02795_0_1_0_0_0_01.png,train,0,s0018,0,1,0,0,01,data/raw/mrlEyes_2018_01/s0018/s0018_02795_0_1_0_0_0_01.png
s0029_00087_0_0_0_0_1_01.png,train,0,s0029,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0029/s0029_00087_0_0_0_0_1_01.png
s0002_01065_0_0_1_0_0_01.png,train,1,s0002,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0002/s0002_01065_0_0_1_0_0_01.png
s0032_00083_0_0_0_0_1_02.png,test,0,s0032,0,0,0,1,02,data/raw/mrlEyes_2018_01/s0032/s0032_00083_0_0_0_0_1_02.png
s0017_00428_1_0_0_0_1_01.png,test,0,s0017,1,0,0,1,01,data/raw/mrlEyes_2018_01/s0017/s0017_00428_1_0_0_0_1_01.png
s0027_00028_0_1_0_2_0_01.png,val,0,s0027,0,1,2,0,01,data/raw/mrlEyes_2018_01/s0027/s0027_00028_0_1_0_2_0_01.png
s0012_06655_0_0_1_0_1_01.png,train,1,s0012,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0012/s0012_06655_0_0_1_0_1_01.png
s0011_01601_0_0_1_0_0_01.png,train,1,s0011,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0011/s0011_01601_0_0_1_0_0_01.png
s0006_00161_0_1_0_1_0_01.png,train,0,s0006,0,1,1,0,01,data/raw/mrlEyes_2018_01/s0006/s0006_00161_0_1_0_1_0_01.png
s0023_00345_0_0_1_0_1_01.png,train,1,s0023,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0023/s0023_00345_0_0_1_0_1_01.png
s0014_01677_0_0_0_0_0_01.png,train,0,s0014,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0014/s0014_01677_0_0_0_0_0_01.png
s0030_01334_0_0_1_0_1_01.png,val,1,s0030,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0030/s0030_01334_0_0_1_0_1_01.png
s0019_05093_0_0_1_0_0_01.png,train,1,s0019,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0019/s0019_05093_0_0_1_0_0_01.png
s0031_00039_1_0_0_0_1_02.png,train,0,s0031,1,0,0,1,02,data/raw/mrlEyes_2018_01/s0031/s0031_00039_1_0_0_0_1_02.png
s0009_00373_0_0_1_0_0_01.png,test,1,s0009,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0009/s0009_00373_0_0_1_0_0_01.png
s0013_02789_0_1_0_0_0_01.png,val,0,s0013,0,1,0,0,01,data/raw/mrlEyes_2018_01/s0013/s0013_02789_0_1_0_0_0_01.png
s0023_00015_0_0_0_0_1_01.png,train,0,s0023,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0023/s0023_00015_0_0_0_0_1_01.png
s0031_00139_1_0_0_2_1_02.png,train,0,s0031,1,0,2,1,02,data/raw/mrlEyes_2018_01/s0031/s0031_00139_1_0_0_2_1_02.png
s0037_00832_1_0_0_0_0_01.png,train,0,s0037,1,0,0,0,01,data/raw/mrlEyes_2018_01/s0037/s0037_00832_1_0_0_0_0_01.png
s0027_00253_0_0_1_0_0_01.png,val,1,s0027,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0027/s0027_00253_0_0_1_0_0_01.png
s0018_04036_0_0_1_0_1_01.png,train,1,s0018,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0018/s0018_04036_0_0_1_0_1_01.png
s0018_04181_0_1_1_2_0_01.png,train,1,s0018,0,1,2,0,01,data/raw/mrlEyes_2018_01/s0018/s0018_04181_0_1_1_2_0_01.png
s0035_00583_0_1_1_0_0_02.png,train,1,s0035,0,1,0,0,02,data/raw/mrlEyes_2018_01/s0035/s0035_00583_0_1_1_0_0_02.png
s0023_00030_0_0_0_0_1_01.png,train,0,s0023,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0023/s0023_00030_0_0_0_0_1_01.png
s0012_00538_0_0_0_0_0_01.png,train,0,s0012,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0012/s0012_00538_0_0_0_0_0_01.png
s0010_00350_0_0_1_0_0_01.png,train,1,s0010,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0010/s0010_00350_0_0_1_0_0_01.png
s0032_03492_0_0_1_0_1_02.png,test,1,s0032,0,0,0,1,02,data/raw/mrlEyes_2018_01/s0032/s0032_03492_0_0_1_0_1_02.png
s0035_00019_0_1_0_0_0_02.png,train,0,s0035,0,1,0,0,02,data/raw/mrlEyes_2018_01/s0035/s0035_00019_0_1_0_0_0_02.png
s0023_00221_0_0_1_0_1_01.png,train,1,s0023,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0023/s0023_00221_0_0_1_0_1_01.png
s0006_00030_0_1_0_1_0_01.png,train,0,s0006,0,1,1,0,01,data/raw/mrlEyes_2018_01/s0006/s0006_00030_0_1_0_1_0_01.png
s0002_00625_0_0_0_0_0_01.png,train,0,s0002,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0002/s0002_00625_0_0_0_0_0_01.png
s0013_03462_0_1_1_0_0_01.png,val,1,s0013,0,1,0,0,01,data/raw/mrlEyes_2018_01/s0013/s0013_03462_0_1_1_0_0_01.png
s0036_04990_1_1_1_2_0_01.png,train,1,s0036,1,1,2,0,01,data/raw/mrlEyes_2018_01/s0036/s0036_04990_1_1_1_2_0_01.png
s0011_00053_0_0_0_0_0_01.png,train,0,s0011,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0011/s0011_00053_0_0_0_0_0_01.png
s0003_00050_0_0_0_0_0_01.png,test,0,s0003,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0003/s0003_00050_0_0_0_0_0_01.png
s0013_01878_0_1_0_0_0_01.png,val,0,s0013,0,1,0,0,01,data/raw/mrlEyes_2018_01/s0013/s0013_01878_0_1_0_0_0_01.png
s0027_00083_0_1_0_0_0_01.png,val,0,s0027,0,1,0,0,01,data/raw/mrlEyes_2018_01/s0027/s0027_00083_0_1_0_0_0_01.png
s0035_00207_0_1_1_0_0_02.png,train,1,s0035,0,1,0,0,02,data/raw/mrlEyes_2018_01/s0035/s0035_00207_0_1_1_0_0_02.png
s0028_00441_0_1_1_0_0_01.png,train,1,s0028,0,1,0,0,01,data/raw/mrlEyes_2018_01/s0028/s0028_00441_0_1_1_0_0_01.png
s0027_00068_0_1_0_2_0_01.png,val,0,s0027,0,1,2,0,01,data/raw/mrlEyes_2018_01/s0027/s0027_00068_0_1_0_2_0_01.png
s0021_00031_0_0_0_0_0_01.png,train,0,s0021,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0021/s0021_00031_0_0_0_0_0_01.png
s0029_00062_0_0_0_0_1_01.png,train,0,s0029,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0029/s0029_00062_0_0_0_0_1_01.png
s0020_00009_0_0_0_0_0_01.png,train,0,s0020,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0020/s0020_00009_0_0_0_0_0_01.png
s0013_01267_0_0_0_0_0_01.png,val,0,s0013,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0013/s0013_01267_0_0_0_0_0_01.png
s0036_00819_1_1_0_0_0_01.png,train,0,s0036,1,1,0,0,01,data/raw/mrlEyes_2018_01/s0036/s0036_00819_1_1_0_0_0_01.png
s0023_00049_0_0_0_0_1_01.png,train,0,s0023,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0023/s0023_00049_0_0_0_0_1_01.png
s0036_04594_1_0_1_0_0_01.png,train,1,s0036,1,0,0,0,01,data/raw/mrlEyes_2018_01/s0036/s0036_04594_1_0_1_0_0_01.png
s0033_00089_0_0_0_0_1_01.png,test,0,s0033,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0033/s0033_00089_0_0_0_0_1_01.png
s0010_00394_0_0_1_0_0_01.png,train,1,s0010,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0010/s0010_00394_0_0_1_0_0_01.png
s0003_00650_0_0_1_0_0_01.png,test,1,s0003,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0003/s0003_00650_0_0_1_0_0_01.png
s0001_01335_0_1_0_2_0_01.png,val,0,s0001,0,1,2,0,01,data/raw/mrlEyes_2018_01/s0001/s0001_01335_0_1_0_2_0_01.png
s0020_00025_0_0_0_0_1_01.png,train,0,s0020,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0020/s0020_00025_0_0_0_0_1_01.png
s0010_00364_0_0_1_0_0_01.png,train,1,s0010,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0010/s0010_00364_0_0_1_0_0_01.png
s0036_03919_1_0_1_0_0_01.png,train,1,s0036,1,0,0,0,01,data/raw/mrlEyes_2018_01/s0036/s0036_03919_1_0_1_0_0_01.png
s0030_00898_0_0_1_0_1_01.png,val,1,s0030,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0030/s0030_00898_0_0_1_0_1_01.png
s0027_00092_0_1_0_1_0_01.png,val,0,s0027,0,1,1,0,01,data/raw/mrlEyes_2018_01/s0027/s0027_00092_0_1_0_1_0_01.png
s0022_00248_0_0_1_0_1_01.png,train,1,s0022,0,0,0,1,01,data/raw/mrlEyes_2018_01/s0022/s0022_00248_0_0_1_0_1_01.png
s0034_00050_0_0_0_0_0_02.png,train,0,s0034,0,0,0,0,02,data/raw/mrlEyes_2018_01/s0034/s0034_00050_0_0_0_0_0_02.png
s0012_05571_0_0_1_0_0_03.png,train,1,s0012,0,0,0,0,03,data/raw/mrlEyes_2018_01/s0012/s0012_05571_0_0_1_0_0_03.png
s0028_00540_0_1_1_0_0_01.png,train,1,s0028,0,1,0,0,01,data/raw/mrlEyes_2018_01/s0028/s0028_00540_0_1_1_0_0_01.png
s0028_00419_0_1_1_0_0_01.png,train,1,s0028,0,1,0,0,01,data/raw/mrlEyes_2018_01/s0028/s0028_00419_0_1_1_0_0_01.png
s0014_04152_0_0_1_0_0_01.png,train,1,s0014,0,0,0,0,01,data/raw/mrlEyes_2018_01/s0014/s0014_04152_0_0_1_0_0_01.png
