filename,split,eye_state,seg_otsu_threshold,seg_dark_area_frac,seg_is_degenerate,morph_n_components,morph_dark_area_ratio,morph_largest_area,morph_largest_area_ratio,morph_filled_area,morph_filled_area_ratio,morph_centroid_row_norm,morph_centroid_col_norm,morph_eccentricity,morph_solidity,morph_extent,morph_bbox_aspect_ratio,morph_vertical_extent_norm,morph_is_degenerate
s0027_00468_0_1_1_2_1_01.png,val,1,160.0,0.010498046875,0,1.0,0.010498046875,43.0,0.010498046875,43.0,0.010498046875,0.3008720930232558,0.9582122093023255,0.923155656204411,0.8958333333333334,0.7166666666666667,0.4166666666666667,0.1875,0.0
s0021_00111_0_1_0_0_0_01.png,train,0,144.0,0.1064453125,0,1.0,0.092041015625,377.0,0.092041015625,377.0,0.092041015625,0.7263759946949602,0.07211538461538461,0.9664236405706603,0.7570281124497992,0.5984126984126984,0.35714285714285715,0.65625,0.0
s0001_02105_0_0_1_0_0_01.png,val,1,127.0,0.01025390625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0027_00350_0_0_1_0_0_01.png,val,1,153.0,0.022705078125,0,1.0,0.020751953125,85.0,0.020751953125,85.0,0.020751953125,0.5058823529411764,0.4551470588235294,0.9132485040437324,0.8333333333333334,0.625,0.47058823529411764,0.265625,0.0
s0025_00134_0_0_0_0_0_01.png,train,0,144.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0034_00034_0_0_0_0_0_02.png,train,0,138.0,0.030029296875,0,1.0,0.02880859375,118.0,0.02880859375,118.0,0.02880859375,0.6639300847457628,0.4667637711864407,0.9884159618867427,0.8082191780821918,0.2543103448275862,1.8125,0.25,0.0
s0026_00123_0_0_0_0_0_01.png,val,0,160.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0027_00308_0_0_1_0_0_01.png,val,1,147.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0014_08635_0_0_1_0_0_01.png,train,1,147.0,0.023193359375,0,1.0,0.0224609375,92.0,0.0224609375,92.0,0.0224609375,0.21382472826086957,0.18121603260869565,0.5111537946736401,0.9292929292929293,0.696969696969697,1.0909090909090908,0.171875,0.0
s0031_01429_1_0_1_2_1_02.png,train,1,177.0,0.092041015625,0,1.0,0.09130859375,374.0,0.09130859375,374.0,0.09130859375,0.5620404411764706,0.3577038770053476,0.9546090927419171,0.7923728813559322,0.5936507936507937,2.8,0.234375,0.0
s0025_00300_0_0_1_0_0_01.png,train,1,150.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0023_00415_0_0_1_0_1_01.png,train,1,179.0,0.017333984375,0,1.0,0.01513671875,62.0,0.01513671875,62.0,0.01513671875,0.5231854838709677,0.4881552419354839,0.7658803768152361,0.8157894736842105,0.6262626262626263,0.8181818181818182,0.171875,0.0
s0002_00647_0_0_0_0_0_01.png,train,0,147.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0021_00604_0_1_1_2_0_01.png,train,1,159.0,0.018798828125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0002_01053_0_0_1_0_0_01.png,train,1,152.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0017_01552_1_0_1_0_1_01.png,test,1,160.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0020_00117_0_0_1_0_1_01.png,train,1,171.0,0.014892578125,0,1.0,0.014404296875,59.0,0.014404296875,59.0,0.014404296875,0.4785487288135593,0.4856991525423729,0.7932430106766527,0.9365079365079365,0.7662337662337663,1.5714285714285714,0.109375,0.0
s0021_00038_0_0_0_0_0_01.png,train,0,145.0,0.013671875,0,1.0,0.01318359375,54.0,0.01318359375,54.0,0.01318359375,0.8859953703703703,0.9641203703703703,0.9743935158387659,0.8852459016393442,0.6352941176470588,0.29411764705882354,0.265625,0.0
s0030_00171_0_0_0_0_0_01.png,val,0,169.0,0.022705078125,0,1.0,0.02197265625,90.0,0.02197265625,90.0,0.02197265625,0.20416666666666666,0.3810763888888889,0.9838456640259353,0.8108108108108109,0.375,2.4,0.15625,0.0
s0027_00016_0_0_0_0_1_01.png,val,0,147.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0003_00290_0_0_0_0_0_01.png,test,0,134.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0031_01369_1_0_1_1_1_02.png,train,1,182.0,0.01220703125,0,1.0,0.01171875,48.0,0.01171875,48.0,0.01171875,0.5319010416666666,0.4671223958333333,0.8962689502881726,0.8421052631578947,0.5333333333333333,1.1111111111111112,0.140625,0.0
s0001_01143_0_1_0_2_0_01.png,val,0,149.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0026_01006_0_0_1_0_0_01.png,val,1,145.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0025_01368_0_0_1_0_1_01.png,train,1,164.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0002_01061_0_0_1_0_0_01.png,train,1,153.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0008_00706_0_1_0_0_0_01.png,train,0,132.0,0.041259765625,0,1.0,0.041259765625,169.0,0.041259765625,169.0,0.041259765625,0.6518121301775148,0.0628698224852071,0.861083415792046,0.9337016574585635,0.7681818181818182,0.55,0.3125,0.0
s0027_00632_0_1_1_2_0_01.png,val,1,151.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0037_04959_1_1_0_0_0_01.png,train,0,134.0,0.05712890625,0,1.0,0.055419921875,227.0,0.055419921875,227.0,0.055419921875,0.6179102422907489,0.431442731277533,0.9605325337928087,0.6579710144927536,0.3709150326797386,2.1176470588235294,0.265625,0.0
s0014_08149_0_0_1_1_0_02.png,train,1,149.0,0.121337890625,0,1.0,0.122314453125,501.0,0.122314453125,501.0,0.122314453125,0.16011726546906188,0.49472929141716565,0.9810996195695779,0.7177650429799427,0.4626038781163435,3.0,0.296875,0.0
s0019_04214_0_0_1_0_0_01.png,train,1,134.0,0.113037109375,0,1.0,0.119140625,488.0,0.119140625,488.0,0.119140625,0.5103099385245902,0.9296234631147541,0.9916674387243465,0.8133333333333334,0.7625,0.15625,1.0,0.0
s0009_00375_0_0_1_0_0_01.png,test,1,111.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0015_00972_0_0_1_0_1_01.png,test,1,171.0,0.02783203125,0,1.0,0.029541015625,121.0,0.029541015625,121.0,0.029541015625,0.5232438016528925,0.5306043388429752,0.6359739609642276,0.9603174603174603,0.7333333333333333,1.3636363636363635,0.171875,0.0
s0014_06151_0_0_1_0_0_01.png,train,1,155.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0021_00119_0_1_0_0_0_01.png,train,0,148.0,0.1318359375,0,2.0,0.13037109375,482.0,0.11767578125,482.0,0.11767578125,0.676996887966805,0.08344139004149377,0.9629908319680234,0.6267880364109233,0.6032540675844806,0.3617021276595745,0.734375,0.0
s0006_00115_0_1_0_0_0_01.png,train,0,119.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0005_00460_0_0_0_0_0_01.png,val,0,124.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0014_07767_0_0_1_1_1_02.png,train,1,149.0,0.12548828125,0,1.0,0.13037109375,534.0,0.13037109375,534.0,0.13037109375,0.1353874063670412,0.5020482209737828,0.987179678123298,0.5881057268722467,0.4171875,3.2,0.3125,0.0
s0029_01344_0_0_1_0_1_01.png,train,1,163.0,0.01708984375,0,1.0,0.01708984375,70.0,0.01708984375,70.0,0.01708984375,0.5200892857142857,0.5229910714285714,0.7768788287736637,0.9090909090909091,0.6730769230769231,1.625,0.125,0.0
s0024_00096_0_1_0_2_0_01.png,train,0,164.0,0.033203125,0,1.0,0.032958984375,135.0,0.032958984375,135.0,0.032958984375,0.6481481481481481,0.24513888888888888,0.9279833896449281,0.7758620689655172,0.5113636363636364,2.1818181818181817,0.171875,0.0
s0033_00078_0_0_0_0_1_01.png,test,0,172.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0025_00113_0_0_0_0_0_01.png,train,0,152.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0004_01012_0_0_0_0_0_01.png,val,0,121.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0009_00003_0_0_0_0_0_01.png,test,0,118.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0002_01046_0_0_1_0_0_01.png,train,1,134.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0001_01253_0_1_0_2_1_01.png,val,0,167.0,0.0146484375,0,1.0,0.014404296875,59.0,0.014404296875,59.0,0.014404296875,0.3064088983050847,0.9292902542372882,0.8388853492461891,0.7662337662337663,0.48760330578512395,1.0,0.171875,0.0
s0014_00224_0_0_0_0_0_01.png,train,0,160.0,0.0234375,0,1.0,0.0224609375,92.0,0.0224609375,92.0,0.0224609375,0.2756453804347826,0.06776494565217392,0.8766857825908945,0.8363636363636363,0.5054945054945055,0.9285714285714286,0.21875,0.0
s0014_02408_0_0_0_0_1_03.png,train,0,167.0,0.100830078125,0,1.0,0.101318359375,415.0,0.101318359375,415.0,0.101318359375,0.19382530120481928,0.34164156626506026,0.9785806265119521,0.6326219512195121,0.46111111111111114,2.7777777777777777,0.28125,0.0
s0032_00009_0_1_0_2_1_02.png,test,0,190.0,0.0205078125,0,1.0,0.017333984375,71.0,0.017333984375,71.0,0.017333984375,0.6045334507042254,0.43860035211267606,0.9526560724060212,0.8987341772151899,0.696078431372549,2.8333333333333335,0.09375,0.0
s0018_04300_0_1_1_2_0_01.png,train,1,160.0,0.07373046875,0,1.0,0.0693359375,284.0,0.0693359375,284.0,0.0693359375,0.20763644366197184,0.7926386443661971,0.9279219693178699,0.5071428571428571,0.29583333333333334,1.6666666666666667,0.375,0.0
s0009_00343_0_0_0_0_0_01.png,test,0,116.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0017_01343_1_0_1_0_0_01.png,test,1,138.0,0.012939453125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0013_03292_0_0_1_0_0_01.png,val,1,148.0,0.031005859375,0,1.0,0.029296875,120.0,0.029296875,120.0,0.029296875,0.2677083333333333,0.4466145833333333,0.9828830786696434,0.7947019867549668,0.5911330049261084,4.142857142857143,0.109375,0.0
s0029_00271_0_0_1_0_1_01.png,train,1,168.0,0.015869140625,0,1.0,0.013671875,56.0,0.013671875,56.0,0.013671875,0.521484375,0.49386160714285715,0.6074767776295892,0.875,0.7,1.25,0.125,0.0
s0022_00129_0_0_1_0_1_01.png,train,1,174.0,0.01318359375,0,1.0,0.01416015625,58.0,0.01416015625,58.0,0.01416015625,0.3480603448275862,0.49973060344827586,0.8811063995558618,0.7631578947368421,0.5576923076923077,1.625,0.125,0.0
s0010_00372_0_0_1_0_0_01.png,train,1,112.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0029_00094_0_0_0_0_1_01.png,train,0,165.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0003_00597_0_0_1_0_0_01.png,test,1,128.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0008_00084_0_1_0_0_0_01.png,train,0,116.0,0.010009765625,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0013_00893_0_0_0_0_0_01.png,val,0,149.0,0.044921875,0,1.0,0.0439453125,180.0,0.0439453125,180.0,0.0439453125,0.29800347222222223,0.35616319444444444,0.9920879748494932,0.5504587155963303,0.4,4.5,0.15625,0.0
s0031_00047_1_0_0_0_1_02.png,train,0,180.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0019_05860_0_0_1_0_0_01.png,train,1,155.0,0.0283203125,0,1.0,0.02685546875,110.0,0.02685546875,110.0,0.02685546875,0.24431818181818182,0.017329545454545455,0.9956280109816892,0.88,0.7638888888888888,0.1111111111111111,0.5625,0.0
s0021_00278_0_0_1_0_0_01.png,train,1,140.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0016_01764_1_0_1_0_1_01.png,test,1,172.0,0.03759765625,0,1.0,0.0361328125,148.0,0.0361328125,148.0,0.0361328125,0.6182432432432432,0.47888513513513514,0.9721341185758311,0.7956989247311828,0.5481481481481482,2.7,0.15625,0.0
s0005_00151_0_0_0_0_0_01.png,val,0,124.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0030_00012_0_0_0_0_0_01.png,val,0,159.0,0.028564453125,0,1.0,0.02978515625,122.0,0.02978515625,122.0,0.02978515625,0.20952868852459017,0.03803790983606557,0.9580751414500739,0.7973856209150327,0.61,0.32,0.390625,0.0
s0012_02887_0_1_0_2_1_01.png,train,0,170.0,0.0498046875,0,1.0,0.0498046875,204.0,0.0498046875,204.0,0.0498046875,0.25275735294117646,0.6207873774509803,0.9158709225230576,0.8908296943231441,0.6071428571428571,2.3333333333333335,0.1875,0.0
s0015_00949_0_0_1_0_1_01.png,test,1,183.0,0.031982421875,0,1.0,0.031982421875,131.0,0.031982421875,131.0,0.031982421875,0.5271946564885496,0.4869990458015267,0.7368676961561439,0.9097222222222222,0.6822916666666666,1.3333333333333333,0.1875,0.0
s0021_00092_0_1_0_0_0_01.png,train,0,157.0,0.0673828125,0,1.0,0.054931640625,225.0,0.054931640625,225.0,0.054931640625,0.6586805555555556,0.9467361111111111,0.9892199438961496,0.587467362924282,0.5,0.2222222222222222,0.703125,0.0
s0018_03930_0_0_1_0_1_01.png,train,1,173.0,0.027099609375,0,1.0,0.027099609375,111.0,0.027099609375,111.0,0.027099609375,0.5030968468468469,0.4535472972972973,0.9835283132304827,0.7985611510791367,0.7115384615384616,4.333333333333333,0.09375,0.0
s0003_00442_0_0_0_0_0_01.png,test,0,129.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0037_03026_1_0_0_0_0_01.png,train,0,137.0,0.047119140625,0,1.0,0.047119140625,193.0,0.047119140625,193.0,0.047119140625,0.5659002590673575,0.6405440414507773,0.9589863247655541,0.6107594936708861,0.29022556390977444,1.8421052631578947,0.296875,0.0
s0035_00007_0_1_0_1_1_02.png,train,0,150.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0012_04044_0_1_0_0_0_01.png,train,0,126.0,0.264404296875,0,1.0,0.277587890625,1137.0,0.277587890625,1137.0,0.277587890625,0.517122911169745,0.8456052110817942,0.9452994477003874,0.7445972495088409,0.6579861111111112,0.421875,1.0,0.0
s0013_03326_0_0_1_0_0_01.png,val,1,158.0,0.0576171875,0,1.0,0.056884765625,233.0,0.056884765625,233.0,0.056884765625,0.2282725321888412,0.2949302575107296,0.9881315802472527,0.6005154639175257,0.38704318936877075,3.0714285714285716,0.21875,0.0
s0001_01973_0_0_1_0_0_01.png,val,1,136.0,0.02001953125,0,1.0,0.021240234375,87.0,0.021240234375,87.0,0.021240234375,0.5756106321839081,0.46210488505747127,0.55412721888453,0.9354838709677419,0.725,1.2,0.15625,0.0
s0030_00096_0_0_0_0_1_01.png,val,0,170.0,0.02978515625,0,1.0,0.02587890625,106.0,0.02587890625,106.0,0.02587890625,0.203125,0.026090801886792452,0.9781185231294447,0.7571428571428571,0.5408163265306123,0.25,0.4375,0.0
s0001_00122_0_0_0_0_0_01.png,val,0,118.0,0.118408203125,0,1.0,0.118896484375,487.0,0.118896484375,487.0,0.118896484375,0.4360241273100616,0.9281955852156057,0.9909748200586199,0.8198653198653199,0.6341145833333334,0.1875,1.0,0.0
s0037_08553_1_0_1_0_0_01.png,train,1,137.0,0.065185546875,0,1.0,0.06298828125,258.0,0.06298828125,258.0,0.06298828125,0.499031007751938,0.4445857558139535,0.7651704529120954,0.6084905660377359,0.38392857142857145,1.1666666666666667,0.375,0.0
s0030_00191_0_0_0_0_0_01.png,val,0,163.0,0.026123046875,0,1.0,0.016845703125,69.0,0.016845703125,69.0,0.016845703125,0.2850996376811594,0.36843297101449274,0.9826976173617106,0.8117647058823529,0.4107142857142857,2.625,0.125,0.0
s0024_00044_0_0_0_0_0_01.png,train,0,138.0,0.01806640625,0,1.0,0.01806640625,74.0,0.01806640625,74.0,0.01806640625,0.11423141891891891,0.9516469594594594,0.9313408968234796,0.9487179487179487,0.8222222222222222,0.4,0.234375,0.0
s0003_00315_0_0_0_0_0_01.png,test,0,141.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0030_01248_0_0_1_0_1_01.png,val,1,155.0,0.016357421875,0,1.0,0.015625,64.0,0.015625,64.0,0.015625,0.2333984375,0.018310546875,0.9782310106683246,0.8648648648648649,0.5818181818181818,0.22727272727272727,0.34375,0.0
s0020_00112_0_0_1_0_1_01.png,train,1,175.0,0.018310546875,0,1.0,0.01708984375,70.0,0.01708984375,70.0,0.01708984375,0.48839285714285713,0.47901785714285716,0.82493792472468,0.9210526315789473,0.625,1.75,0.125,0.0
s0021_00013_0_0_0_0_1_01.png,train,0,146.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0005_00243_0_0_0_0_0_01.png,val,0,139.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0009_00310_0_0_0_0_0_01.png,test,0,113.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0022_00247_0_0_1_0_1_01.png,train,1,180.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0034_00084_0_0_0_0_0_02.png,train,0,147.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0014_04229_0_0_1_0_0_01.png,train,1,157.0,0.02294921875,0,1.0,0.02294921875,94.0,0.02294921875,94.0,0.02294921875,0.1700465425531915,0.0789561170212766,0.8859524612602766,0.7580645161290323,0.44761904761904764,1.0714285714285714,0.21875,0.0
s0007_00575_0_0_0_0_0_01.png,test,0,139.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0002_01108_0_0_1_0_0_01.png,train,1,161.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0021_00820_0_1_1_2_0_01.png,train,1,154.0,0.029052734375,0,1.0,0.017822265625,73.0,0.017822265625,73.0,0.017822265625,0.4809503424657534,0.9180222602739726,0.9295116136217081,0.7227722772277227,0.477124183006536,0.5294117647058824,0.265625,0.0
s0019_01150_0_0_0_0_0_01.png,train,0,161.0,0.011474609375,0,1.0,0.01123046875,46.0,0.01123046875,46.0,0.01123046875,0.16508152173913043,0.009171195652173914,0.9950485102050499,0.8363636363636363,0.696969696969697,0.13636363636363635,0.34375,0.0
s0032_01761_0_1_1_2_1_02.png,test,1,183.0,0.07080078125,0,1.0,0.071533203125,293.0,0.071533203125,293.0,0.071533203125,0.5515145051194539,0.5636732081911263,0.861585408336216,0.679814385150812,0.492436974789916,2.0588235294117645,0.265625,0.0
s0013_03080_0_0_1_0_0_01.png,val,1,158.0,0.05908203125,0,1.0,0.05908203125,242.0,0.05908203125,242.0,0.05908203125,0.21577995867768596,0.7000903925619835,0.9849179213459832,0.5,0.32180851063829785,2.9375,0.25,0.0
s0018_02795_0_1_0_0_0_01.png,train,0,171.0,0.048583984375,0,2.0,0.030029296875,66.0,0.01611328125,66.0,0.01611328125,0.7350852272727273,0.06628787878787878,0.9759557351505433,0.6,0.22448979591836735,0.6666666666666666,0.328125,0.0
s0029_00087_0_0_0_0_1_01.png,train,0,167.0,0.012939453125,0,1.0,0.010986328125,45.0,0.010986328125,45.0,0.010986328125,0.7423611111111111,0.6993055555555555,0.9750610045030864,0.7258064516129032,0.5625,3.2,0.078125,0.0
s0002_01065_0_0_1_0_0_01.png,train,1,168.0,0.030517578125,0,1.0,0.028564453125,117.0,0.028564453125,117.0,0.028564453125,0.5260416666666666,0.3995726495726496,0.9748767292064001,0.6647727272727273,0.4482758620689655,3.2222222222222223,0.140625,0.0
s0032_00083_0_0_0_0_1_02.png,test,0,164.0,0.03515625,0,1.0,0.0341796875,140.0,0.0341796875,140.0,0.0341796875,0.18158482142857144,0.7005580357142858,0.981250189107892,0.8433734939759037,0.6666666666666666,4.285714285714286,0.109375,0.0
s0017_00428_1_0_0_0_1_01.png,test,0,154.0,0.0107421875,0,1.0,0.0107421875,44.0,0.0107421875,44.0,0.0107421875,0.2059659090909091,0.9655539772727273,0.9677899251550254,0.9166666666666666,0.7333333333333333,0.26666666666666666,0.234375,0.0
s0027_00028_0_1_0_2_0_01.png,val,0,142.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0012_06655_0_0_1_0_1_01.png,train,1,167.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0011_01601_0_0_1_0_0_01.png,train,1,133.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0006_00161_0_1_0_1_0_01.png,train,0,125.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
s0023_00345_0_0_1_0_1_01.png,train,1,177.0,0.0185546875,0,1.0,0.017578125,72.0,0.017578125,72.0,0.017578125,0.5308159722222222,0.5394965277777778,0.7064790220590965,0.8888888888888888,0.6545454545454545,0.9090909090909091,0.171875,0.0
s0014_01677_0_0_0_0_0_01.png,train,0,146.0,0.03564453125,0,1.0,0.029296875,120.0,0.029296875,120.0,0.029296875,0.2421875,0.93984375,0.9020602671242048,0.851063829787234,0.5797101449275363,0.391304347826087,0.359375,0.0
s0030_01334_0_0_1_0_1_01.png,val,1,164.0,0.02783203125,0,1.0,0.028564453125,117.0,0.028564453125,117.0,0.028564453125,0.23985042735042736,0.0265758547008547,0.978440593522981,0.7959183673469388,0.5223214285714286,0.21875,0.5,0.0
s0019_05093_0_0_1_0_0_01.png,train,1,134.0,0.12109375,0,1.0,0.129638671875,531.0,0.129638671875,531.0,0.129638671875,0.4910840395480226,0.9168726459510358,0.9891761404223723,0.759656652360515,0.69140625,0.1875,1.0,0.0
