filename,split,eye_state,dft_high_freq_ratio,dft_radial_bin0,dft_radial_bin1,dft_radial_bin2,dft_radial_bin3,dft_radial_bin4,dft_radial_bin5,dft_radial_bin6,dft_radial_bin7,dct_compaction_k2,dct_compaction_k4,dct_compaction_k8,dct_compaction_k16,laplacian_variance,hough_found,hough_cx,hough_cy,hough_radius,hough_n_circles
s0031_00048_1_0_0_0_1_02.png,train,0,0.0012576566077768803,4958775808.0,2494003.25,331414.46875,139446.171875,80920.7890625,39405.3125,3326.074462890625,3288.8232421875,0.9892738588675799,0.9917889493424649,0.9984597228710934,0.9997194429692394,44.01554775238037,0,0.0,0.0,0.0,0
s0004_00203_0_0_0_0_1_01.png,val,0,0.00239844573661685,4615411200.0,3439666.25,586269.625,265128.5625,159805.640625,86541.703125,6971.81298828125,4956.18359375,0.9774900562229133,0.9850382571859264,0.9977700684362832,0.9994610719244428,112.21388149261475,0,0.0,0.0,0.0,0
s0015_00855_0_0_1_0_1_01.png,test,1,0.0034300601109862328,5084562432.0,5250769.0,1002991.5,388413.90625,205833.984375,107841.296875,10906.6787109375,8183.880859375,0.9712069002888073,0.9808025516329532,0.9952483330011583,0.9990903073790967,166.9978727698326,1,32.5,34.5,9.600000381469727,1
s0027_00468_0_1_1_2_1_01.png,val,1,0.0022462031338363886,4573538304.0,5399206.0,502596.4375,143974.84375,73222.25,38292.1796875,6218.4326171875,7692.06884765625,0.9788263584515337,0.9858314060085483,0.9951879858439036,0.9985526317724086,115.37881255149841,0,0.0,0.0,0.0,0
s0021_00111_0_1_0_0_0_01.png,train,0,0.005348014645278454,4360078336.0,11284204.0,1244518.5,481491.21875,254718.34375,142834.453125,4275.9345703125,3317.61328125,0.9511506031711979,0.968717997831725,0.9891509632734057,0.9982620088339967,125.35689300298691,1,43.5,34.5,11.100000381469727,1
s0001_02105_0_0_1_0_0_01.png,val,1,0.0022789218928664923,3033281280.0,2191592.0,369549.125,166782.28125,98783.046875,51212.71875,9995.35546875,6153.14306640625,0.9801128187353393,0.9858530560492229,0.9973861211342409,0.9993010129099587,97.10214084386826,0,0.0,0.0,0.0,0
s0027_00350_0_0_1_0_0_01.png,val,1,0.0015236627077683806,4012454656.0,2399261.5,340858.0,127874.1484375,80966.171875,40550.4765625,3825.3974609375,4176.80322265625,0.9821277035161451,0.9895342589498747,0.9978944434463293,0.9996876925685942,41.44370174407959,0,0.0,0.0,0.0,0
s0025_00134_0_0_0_0_0_01.png,train,0,0.0010214915964752436,3719790592.0,1379460.375,189677.8125,78977.640625,48278.04296875,25861.384765625,3008.130859375,2767.96630859375,0.9814498530304447,0.987028477209747,0.99864543603869,0.9997732723552913,30.507316529750824,0,0.0,0.0,0.0,0
s0034_00034_0_0_0_0_0_02.png,train,0,0.0019147575367242098,3596928768.0,2593747.25,330366.53125,133716.171875,76439.0625,39564.67578125,13661.6171875,9104.8671875,0.96952348092221,0.9781064949733115,0.994593411617271,0.9989881192469173,147.08899253606796,1,48.5,22.5,9.600000381469727,1
s0026_00123_0_0_0_0_0_01.png,val,0,0.0014955007936805487,4218386432.0,2225362.5,318808.78125,159170.609375,82225.7109375,41827.55078125,3244.733642578125,3007.4921875,0.9816172685389049,0.9875713862725094,0.9980906151478078,0.9998009543170189,33.06227296590805,0,0.0,0.0,0.0,0
s0027_00308_0_0_1_0_0_01.png,val,1,0.0012870770879089832,3899304192.0,1722290.375,250696.296875,102762.7578125,56833.53515625,30125.658203125,3644.96630859375,3112.781494140625,0.9827324274928028,0.9953440888316314,0.9984841661759846,0.9996014603667897,40.68506407737732,0,0.0,0.0,0.0,0
s0014_08635_0_0_1_0_0_01.png,train,1,0.0011624166509136558,3723008512.0,1358742.375,196547.921875,98643.3828125,56255.4921875,29120.86328125,3392.010986328125,3085.241455078125,0.978485180881042,0.9850227890649079,0.9978828989041885,0.9998044568442415,26.552296102046967,0,0.0,0.0,0.0,0
s0031_01429_1_0_1_2_1_02.png,train,1,0.0025106563698500395,5304268800.0,4324612.0,778939.4375,263199.8125,147461.53125,70994.375,5726.689453125,5002.58251953125,0.9558906305124343,0.9782694408434014,0.9969385037982318,0.9992581900700352,90.27735042572021,1,18.5,43.5,9.600000381469727,1
s0025_00300_0_0_1_0_0_01.png,train,1,0.0018706859555095434,3719745536.0,2657094.25,321422.1875,120088.0546875,66809.828125,33585.80078125,4003.0283203125,2645.156982421875,0.9817016446584631,0.987014882243497,0.9965096543747597,0.9992974044249127,53.35519403219223,0,0.0,0.0,0.0,0
s0023_00415_0_0_1_0_1_01.png,train,1,0.001728855655528605,5249773568.0,3188342.75,522178.4375,191824.328125,99155.4375,54853.4375,6486.77294921875,7022.77783203125,0.9808966787309902,0.9886205661172921,0.9980377189112699,0.9996908212337228,51.739549577236176,1,29.5,29.5,12.199999809265137,1
s0002_00647_0_0_0_0_0_01.png,train,0,0.001628932892344892,3243992576.0,1368903.375,292726.6875,135479.4375,74697.6640625,33637.33984375,5591.828125,4744.408203125,0.9884046161300268,0.9919110307922069,0.9985557972140662,0.9994211553788502,84.37047046422958,0,0.0,0.0,0.0,0
s0021_00604_0_1_1_2_0_01.png,train,1,0.003748994553461671,4797030400.0,10552837.0,795349.9375,218425.09375,106055.75,58111.33984375,6168.8564453125,4990.26220703125,0.9721045213275418,0.9765307965947667,0.9878885342905742,0.9976592041797022,182.19592422246933,1,13.5,45.5,13.199999809265137,1
s0002_01053_0_0_1_0_0_01.png,train,1,0.001491697272285819,4063172096.0,1682172.375,379620.03125,140109.328125,78872.4765625,39078.859375,6705.89697265625,4086.486572265625,0.9831529787435768,0.9902017344134507,0.9971586655599061,0.9993923987045692,97.95512479543686,0,0.0,0.0,0.0,0
s0017_01552_1_0_1_0_1_01.png,test,1,0.0014002290554344654,4795938816.0,2467996.25,356068.90625,126778.5703125,56673.11328125,29000.248046875,6672.34912109375,4064.541259765625,0.9827857479960614,0.9867823816996705,0.9976350053223799,0.9990055146433612,128.7454698085785,0,0.0,0.0,0.0,0
s0020_00117_0_0_1_0_1_01.png,train,1,0.0012331794714555144,5261209088.0,2171387.75,334086.5,140936.765625,72488.3984375,35153.07421875,4844.29345703125,4427.83984375,0.984979681966628,0.9920122879005895,0.9980814573234792,0.9996119340531393,58.723714768886566,0,0.0,0.0,0.0,0
s0021_00038_0_0_0_0_0_01.png,train,0,0.0018855477683246136,3822422272.0,2388272.25,411225.5625,177143.609375,102951.828125,51288.99609375,3294.6376953125,3311.0400390625,0.9761998622061585,0.9913532206205198,0.9982402699286391,0.999781267032079,32.53708624839783,0,0.0,0.0,0.0,0
s0030_00171_0_0_0_0_0_01.png,val,0,0.0027313814498484135,4338376704.0,3573123.0,606402.625,287452.125,167980.53125,85700.671875,4687.79345703125,5307.9833984375,0.9780037329141338,0.985028725637944,0.9973425819379614,0.9997831486077862,39.7833993434906,0,0.0,0.0,0.0,0
s0027_00016_0_0_0_0_1_01.png,val,0,0.0004450009437277913,4002179840.0,788777.25,91673.3125,37208.26953125,21239.369140625,11742.458984375,3287.2021484375,2216.551025390625,0.9936238368163695,0.9960931906351943,0.9990326164524524,0.9997997091861717,29.887035131454468,0,0.0,0.0,0.0,0
s0003_00290_0_0_0_0_0_01.png,test,0,0.0015907440101727843,3116881664.0,1261716.0,281950.875,140636.078125,62188.6796875,31568.728515625,6012.46728515625,3988.8056640625,0.9842534141751061,0.9901776034957139,0.9983834961334741,0.9994375215308584,77.36709016561508,0,0.0,0.0,0.0,0
s0031_01369_1_0_1_1_1_02.png,train,1,0.0013061822392046452,5577540096.0,1838479.125,578623.0625,157527.203125,59669.1875,27301.845703125,4660.806640625,5070.65771484375,0.9840431798880097,0.9865294679449952,0.998245168712922,0.9991220100722201,133.3510178923607,0,0.0,0.0,0.0,0
s0001_01143_0_1_0_2_0_01.png,val,0,0.002715298207476735,4008529408.0,3453126.0,602471.5,217507.3125,112548.53125,61352.87890625,12416.1240234375,8734.72265625,0.9782160541083077,0.9883780187055671,0.996803890110814,0.9989549371833669,139.93338179588318,0,0.0,0.0,0.0,0
s0026_01006_0_0_1_0_0_01.png,val,1,0.001397922053001821,3987205888.0,2290163.75,296520.9375,120991.0625,70829.28125,37053.95703125,4335.5185546875,2627.972900390625,0.9813877151906799,0.9863349080662219,0.9981640791226382,0.9996854928197385,39.214599609375,0,0.0,0.0,0.0,0
s0025_01368_0_0_1_0_1_01.png,train,1,0.0014046489959582686,4525230080.0,2427003.0,363657.71875,86305.21875,43811.92578125,24135.484375,4118.82666015625,2955.45947265625,0.9823651300088602,0.9869975872525429,0.9974135037446851,0.9992625543933162,65.61786264181137,0,0.0,0.0,0.0,0
s0002_01061_0_0_1_0_0_01.png,train,1,0.0019093715818598866,4071515136.0,2449911.25,414020.40625,181296.90625,101723.546875,48432.51171875,8858.537109375,5698.2373046875,0.9780589113965072,0.9879669469667074,0.9970429576775696,0.9993076798814338,109.84218573570251,1,29.5,30.5,11.100000381469727,1
s0008_00706_0_1_0_0_0_01.png,train,0,0.004254705738276243,2915987712.0,4732234.0,686197.25,252922.953125,149361.21875,68153.3359375,6674.58056640625,4455.77880859375,0.9749257459835459,0.982048888885823,0.9935690974524037,0.9985866615711522,133.62319922447205,1,29.5,36.5,9.600000381469727,1
s0027_00632_0_1_1_2_0_01.png,val,1,0.0016266611637547612,3992010240.0,3271752.5,345732.4375,109147.734375,55228.390625,30435.525390625,8525.40234375,6548.044921875,0.9824906965037475,0.9900664879408119,0.996087501061552,0.999130096640655,91.9163345694542,1,35.5,30.5,8.800000190734863,1
s0037_04959_1_1_0_0_0_01.png,train,0,0.0033306563273072243,3223378432.0,4012987.0,559060.4375,231289.359375,118270.3203125,60999.0546875,7368.97900390625,6040.876953125,0.9522151634627878,0.9707903642220539,0.9950950692401056,0.9988337817572542,110.95101141929626,0,0.0,0.0,0.0,0
s0014_08149_0_0_1_1_0_02.png,train,1,0.006252333987504244,4739536896.0,14868770.0,1667533.625,515297.6875,228133.84375,118070.40625,37508.0390625,23142.404296875,0.8939508802913757,0.9358148982820217,0.9831335584274591,0.9960607824490179,520.0782601833344,1,19.5,36.5,12.199999809265137,1
s0019_04214_0_0_1_0_0_01.png,train,1,0.004153076093643904,3335779328.0,4324878.5,720392.8125,327308.03125,171224.890625,81913.8828125,7630.35546875,4661.39208984375,0.9643323445241211,0.9821024392393406,0.9960168621380774,0.9987538106512519,128.01678824424744,1,25.5,35.5,9.100000381469727,1
s0009_00375_0_0_1_0_0_01.png,test,1,0.0014606532640755177,2214156288.0,799584.9375,195877.75,86363.0078125,35274.1015625,17509.24609375,4853.642578125,3938.525390625,0.9888213797373786,0.9947497496636426,0.9977144294378809,0.999024080248922,80.00599378347397,0,0.0,0.0,0.0,0
s0015_00972_0_0_1_0_1_01.png,test,1,0.0024671442806720734,5040731648.0,5075942.0,689758.125,261783.28125,131707.921875,62861.62109375,11295.515625,9960.9375,0.9705503463317215,0.9799324194015675,0.9959620815913014,0.9989581329967445,178.0873879790306,1,34.5,31.5,9.600000381469727,1
s0014_06151_0_0_1_0_0_01.png,train,1,0.0013875762233510613,3914066688.0,1782200.0,246704.5625,124879.796875,68708.3046875,33476.91015625,3352.198486328125,3134.662109375,0.9805748834192463,0.9840383550701293,0.998729885293546,0.9997732583889014,33.29435896873474,0,0.0,0.0,0.0,0
s0021_00119_0_1_0_0_0_01.png,train,0,0.0056958282366395,4184235008.0,11140174.0,1253489.125,467771.84375,277120.3125,127158.40625,4109.09912109375,3721.6953125,0.9442996803502388,0.967514112570475,0.9874074658155443,0.9979952057324347,121.49588483572006,1,43.5,31.5,10.0,1
s0006_00115_0_1_0_0_0_01.png,train,0,0.003674817271530628,2561397248.0,3101220.25,525208.1875,194334.609375,99579.1875,54479.6015625,8503.33203125,6029.6044921875,0.9790353484865866,0.9872975533013225,0.9943723636125268,0.9981730224021239,162.02309203147888,0,0.0,0.0,0.0,0
s0005_00460_0_0_0_0_0_01.png,val,0,0.0021839665714651346,2692158976.0,1617007.0,329093.3125,171936.4375,80295.0625,40154.63671875,6610.11962890625,4637.28515625,0.9846395893419284,0.9898640422953403,0.9976088381324352,0.9991645127118247,106.59582686424255,0,0.0,0.0,0.0,0
s0014_07767_0_0_1_1_1_02.png,train,1,0.005507270339876413,5149219840.0,8251219.5,1730551.875,615017.8125,286181.375,126076.984375,34989.30078125,29049.76171875,0.9045926692169568,0.9462828870325553,0.9918369896166758,0.9970700939443621,515.5814675688744,1,28.5,40.5,11.100000381469727,1
s0029_01344_0_0_1_0_1_01.png,train,1,0.0018899927381426096,4578797056.0,3218076.75,426630.3125,158121.546875,89339.9296875,43994.52734375,4978.48583984375,5441.07373046875,0.9822940891777511,0.9875746071822782,0.997532527330503,0.9994397589772226,53.371162831783295,0,0.0,0.0,0.0,0
s0024_00096_0_1_0_2_0_01.png,train,0,0.0011853823671117425,3457020928.0,2227330.5,229071.078125,51145.46484375,22574.9296875,15415.5458984375,7033.50390625,4193.48974609375,0.9786054132185692,0.9878352437673522,0.9955815294226007,0.9990209441918696,71.67801135778427,0,0.0,0.0,0.0,0
s0033_00078_0_0_0_0_1_01.png,test,0,0.0010958489729091525,5306202624.0,2034769.5,282601.1875,125277.0859375,74614.359375,39737.27734375,3936.483642578125,4082.1171875,0.9857007776144642,0.9917072250087217,0.9980014094540177,0.9997908695594153,43.34550452232361,0,0.0,0.0,0.0,0
s0025_00113_0_0_0_0_0_01.png,train,0,0.0007921545184217393,3891303424.0,1430961.625,156473.703125,71282.640625,35833.3671875,20444.794921875,3046.792236328125,3076.526611328125,0.9844788576752651,0.9880557728351191,0.9983247348406877,0.9997899959914629,32.990870893001556,0,0.0,0.0,0.0,0
s0004_01012_0_0_0_0_0_01.png,val,0,0.001867065322585404,2639046144.0,1292486.125,294342.4375,124906.1640625,67133.3203125,33110.3203125,6581.2001953125,5077.39501953125,0.988103348921224,0.9912327768338727,0.9980228944205325,0.9991380718299855,98.10793441534042,0,0.0,0.0,0.0,0
s0009_00003_0_0_0_0_0_01.png,test,0,0.0013207548763602972,2541149952.0,899731.6875,194271.140625,98679.6640625,37390.875,20256.068359375,5409.46728515625,3309.50732421875,0.9887845358841518,0.9935403219921857,0.9982138521648568,0.9993670273102973,69.46090865135193,0,0.0,0.0,0.0,0
s0002_01046_0_0_1_0_0_01.png,train,1,0.001570935477502644,3135477760.0,1163233.625,308189.3125,129154.8046875,59475.02734375,26363.44921875,5440.41796875,5263.390625,0.98527808603186,0.9910397230131479,0.9974544179018061,0.9993318921984681,81.8019523024559,0,0.0,0.0,0.0,0
s0001_01253_0_1_0_2_1_01.png,val,0,0.002331313444301486,4874849792.0,3577310.0,668684.75,234987.546875,106227.3828125,52573.9375,15689.3935546875,10566.625,0.9738139107070435,0.9799596868348945,0.9959821469874284,0.9986624187374332,198.755126953125,1,33.5,31.5,11.0,1
s0014_00224_0_0_0_0_0_01.png,train,0,0.0017149242339655757,4477698048.0,2557726.25,379510.875,168849.125,98727.71875,49032.31640625,7606.18896484375,4307.14501953125,0.9698993905413883,0.9782090202823607,0.9970636359170343,0.9994970016074733,98.54879665374756,0,0.0,0.0,0.0,0
s0014_02408_0_0_0_0_1_03.png,train,0,0.0024536647833883762,5740877312.0,5205333.5,786474.5,319924.1875,173769.234375,90655.8203125,3321.067626953125,2831.698486328125,0.9446719364189518,0.9555258755570273,0.9950388822041517,0.9995249794155794,83.38283324241638,1,43.5,37.5,12.199999809265137,1
s0032_00009_0_1_0_2_1_02.png,test,0,0.002263756701722741,7511632896.0,6528755.5,932299.9375,329363.5625,184734.4375,96536.6484375,23443.58203125,9056.0625,0.9767255842902979,0.9861642766402935,0.9946054761149502,0.9988413495420178,308.8533799648285,1,15.5,30.5,7.400000095367432,1
s0018_04300_0_1_1_2_0_01.png,train,1,0.005039184354245663,4390102016.0,8005625.5,1382722.125,593156.6875,268450.71875,143752.515625,16481.35546875,10991.845703125,0.9589188877610392,0.9771969923339849,0.9924363072197694,0.9981491250870445,269.77252382040024,0,0.0,0.0,0.0,0
s0009_00343_0_0_0_0_0_01.png,test,0,0.0014204212930053473,2488804864.0,994191.1875,205862.140625,99888.8359375,51807.734375,21724.38671875,5069.16748046875,4097.21533203125,0.9895501274476273,0.9929375129121852,0.9978989745888195,0.9992816914541123,82.71207135915756,0,0.0,0.0,0.0,0
s0017_01343_1_0_1_0_0_01.png,test,1,0.001340017537586391,3537266176.0,1412152.375,249354.296875,126758.0078125,54033.0,29052.892578125,5238.59521484375,3045.076171875,0.9856994092192146,0.9910887793202042,0.9978793608691762,0.9993978879189042,78.00492089986801,0,0.0,0.0,0.0,0
s0013_03292_0_0_1_0_0_01.png,val,1,0.002548381220549345,3442171904.0,2529905.5,412338.9375,201424.046875,117052.984375,55982.3671875,6652.12109375,5293.322265625,0.9738833483077302,0.9836767016308242,0.9966566196447793,0.9992174859242299,98.87799113988876,0,0.0,0.0,0.0,0
s0029_00271_0_0_1_0_1_01.png,train,1,0.0017627051565796137,4606954496.0,2772944.75,431850.4375,173069.96875,98220.0546875,52325.859375,5099.0751953125,4127.134765625,0.9784165387589877,0.985654234435072,0.9981753689948277,0.99966259277602,44.86433309316635,0,0.0,0.0,0.0,0
s0022_00129_0_0_1_0_1_01.png,train,1,0.0007988489815033972,5186113536.0,1802788.875,197937.96875,74585.890625,41594.02734375,21211.12109375,4304.78564453125,3819.3974609375,0.9818395575553519,0.9874942122406711,0.9987991639220271,0.9997634490161086,42.83826965093613,1,32.5,23.5,6.199999809265137,1
s0010_00372_0_0_1_0_0_01.png,train,1,0.0019204998388886452,2217114624.0,1003077.6875,263029.84375,121958.6171875,45118.2734375,22852.224609375,5316.732421875,4577.33837890625,0.9905964510700915,0.9923895605335703,0.9975057080765218,0.9988779105264134,96.12908720970154,0,0.0,0.0,0.0,0
s0029_00094_0_0_0_0_1_01.png,train,0,0.0018014932284131646,4601597952.0,2546619.5,441215.9375,202536.84375,114045.875,59975.3203125,5384.32275390625,4322.0419921875,0.9843248115941817,0.9899613763954986,0.9979586914456018,0.9997855992844038,37.667115926742554,0,0.0,0.0,0.0,0
s0003_00597_0_0_1_0_0_01.png,test,1,0.001196475001052022,2954513664.0,916791.5,189673.640625,107162.3671875,51083.5,27215.12890625,6954.4599609375,5312.859375,0.9912793713477873,0.9940103741356267,0.9981468806775817,0.9993365657066443,100.93336576223373,0,0.0,0.0,0.0,0
s0008_00084_0_1_0_0_0_01.png,train,0,0.004022565204650164,2348058368.0,3255447.5,507689.96875,265095.5,127329.9453125,63572.953125,6515.63427734375,5230.9404296875,0.9818967539460289,0.9866345172777251,0.9955850305907779,0.9986411083024682,122.87966537475586,0,0.0,0.0,0.0,0
s0013_00893_0_0_0_0_0_01.png,val,0,0.0017553901998326182,3901147904.0,2455834.0,354902.9375,164042.40625,98227.3203125,50078.26953125,6743.02197265625,4317.96875,0.9723237903991938,0.9831866288599108,0.9977114464709738,0.9994879220122144,90.03316402435303,0,0.0,0.0,0.0,0
s0031_00047_1_0_0_0_1_02.png,train,0,0.0008825319237075746,5034663936.0,1673104.375,233473.765625,103695.4296875,55353.5390625,26765.5234375,3011.517822265625,2608.466064453125,0.9862613998459867,0.9902337230112509,0.9988492214089836,0.9997457005744849,43.11224365234375,0,0.0,0.0,0.0,0
s0019_05860_0_0_1_0_0_01.png,train,1,0.00269998493604362,4349224960.0,3778366.75,624270.125,257615.75,139002.640625,69778.4140625,6639.6298828125,5012.33544921875,0.9764245661519273,0.9861476103893232,0.9972138229092014,0.9991803951256478,112.77498412132263,1,16.5,25.5,8.800000190734863,1
s0021_00278_0_0_1_0_0_01.png,train,1,0.0010240288684144616,3619795712.0,1359797.875,192628.984375,88677.7109375,44574.95703125,22621.849609375,3188.90380859375,2678.758544921875,0.9875826302332403,0.9912841703105278,0.9980919858094123,0.9997376736666002,32.087520599365234,0,0.0,0.0,0.0,0
s0016_01764_1_0_1_0_1_01.png,test,1,0.002304526511579752,6422077952.0,7546420.0,731068.3125,277076.15625,156707.296875,77504.2109375,10951.6240234375,7193.28564453125,0.958193405201406,0.9766137208870185,0.9934207998659998,0.9989969876128336,168.81754279136658,1,37.5,17.5,12.199999809265137,1
s0005_00151_0_0_0_0_0_01.png,val,0,0.0015519569860771298,2756683264.0,1019714.9375,251309.203125,124777.2265625,58754.59375,29201.9140625,5224.876953125,3344.3349609375,0.9886956142181655,0.9918711175064596,0.9977735897455648,0.9992847414817295,86.45097106695175,0,0.0,0.0,0.0,0
s0030_00012_0_0_0_0_0_01.png,val,0,0.0019621981773525476,4005415424.0,2597639.25,408938.625,183428.125,109636.359375,54508.51171875,4052.439208984375,3267.63037109375,0.9796220875786792,0.9834974981026873,0.9978993376806482,0.9997633613018138,32.21965879201889,0,0.0,0.0,0.0,0
s0012_02887_0_1_0_2_1_01.png,train,0,0.004107822198420763,5905969152.0,7514541.5,1396062.875,496283.65625,244037.3125,121662.40625,14169.9365234375,9163.5751953125,0.9457273515519997,0.9614720172632353,0.9934459223518157,0.998255625737716,264.04380798339844,1,52.5,29.5,11.100000381469727,1
s0015_00949_0_0_1_0_1_01.png,test,1,0.001294531743042171,5789157888.0,2838714.5,474118.15625,162600.484375,85344.6015625,39642.12109375,10478.009765625,6223.02685546875,0.9726606411242629,0.9799767862658709,0.9974489109815353,0.9993143460713916,156.06020253896713,1,32.5,33.5,8.399999618530273,1
s0021_00092_0_1_0_0_0_01.png,train,0,0.005344265606254339,4504180736.0,12168148.0,1228142.75,452027.71875,269751.78125,133050.15625,4146.27783203125,3693.068115234375,0.9505048918652413,0.9672044596643388,0.9878097485528915,0.998469730290798,124.4260305762291,1,47.5,31.5,12.199999809265137,1
s0018_03930_0_0_1_0_1_01.png,train,1,0.001643104595132172,5681596928.0,2977346.0,486292.875,214431.328125,122251.1796875,57552.7421875,10305.9873046875,8807.3134765625,0.9751600525679037,0.9824560966564398,0.9975014709264174,0.9994464975940376,124.19701427221298,1,17.5,12.5,8.399999618530273,1
s0003_00442_0_0_0_0_0_01.png,test,0,0.001863056793808937,3064520192.0,1825325.0,323298.8125,148506.84375,88275.875,35986.01953125,4862.62646484375,4622.23779296875,0.9873988525310919,0.9892132076614115,0.9975406043139917,0.9993710030424596,92.11058467626572,0,0.0,0.0,0.0,0
s0037_03026_1_0_0_0_0_01.png,train,0,0.002261929214000702,3421930496.0,2853797.25,379073.96875,171605.8125,99855.1953125,52221.1640625,10959.041015625,6256.939453125,0.9669743038095416,0.9779054846661599,0.9960685310408368,0.9993565382070189,99.61836475133896,1,28.5,31.5,12.199999809265137,1
s0035_00007_0_1_0_1_1_02.png,train,0,0.0025213463231921196,4443675136.0,4681628.0,588336.5625,185902.765625,99762.953125,47882.0703125,11057.5263671875,7320.61474609375,0.9840786329287875,0.9891832049169039,0.9951882810359883,0.9986798912130471,150.98565459251404,0,0.0,0.0,0.0,0
s0012_04044_0_1_0_0_0_01.png,train,0,0.007008547894656658,2829107968.0,6556801.5,1160018.375,496575.28125,282718.875,130483.96875,5558.35888671875,4948.8720703125,0.9505296734530863,0.9658468728412053,0.9956021499603859,0.9988686219877164,101.69666266441345,1,33.5,39.5,12.199999809265137,1
s0013_03326_0_0_1_0_0_01.png,val,1,0.0027504998724907637,3823526912.0,3131787.25,532334.1875,257834.59375,138041.484375,66964.6484375,7017.58349609375,4282.306640625,0.9713402252859313,0.9806634604785424,0.9961649434145947,0.9991295838814489,118.4309937953949,0,0.0,0.0,0.0,0
s0001_01973_0_0_1_0_0_01.png,val,1,0.002523302100598812,3437011456.0,2923350.25,454587.6875,179702.96875,110373.578125,56662.17578125,9333.251953125,5878.39208984375,0.9802710684914077,0.9881445339740971,0.9977540318930016,0.9993519608298934,101.43420386314392,1,29.5,36.5,6.300000190734863,1
s0030_00096_0_0_0_0_1_01.png,val,0,0.002368549583479762,4959963648.0,3670793.25,587992.9375,264844.65625,163697.828125,73553.609375,5929.30322265625,4531.1123046875,0.9767592145082548,0.9810440776372417,0.9969431928927318,0.9996338019587151,48.88023656606674,1,14.5,27.5,12.199999809265137,1
s0001_00122_0_0_0_0_0_01.png,val,0,0.005495503544807434,2846127104.0,4984016.0,840087.25,393806.21875,243467.46875,107921.4375,7286.05322265625,5034.75439453125,0.9637728093336705,0.9815534163280427,0.9970514727934561,0.9993144409618291,88.88484930992126,0,0.0,0.0,0.0,0
